PVE Bogdanci Wind Power Plant Macedonia,Republic of Macedonia,Operating Fully,41.229,22.56,36.8,"Bogdanci , Republic of Macedonia",Mountain Ridge,16,100,,National Grid,ELEM,,,,ELEM,,German development bank KfW has lent 47.9 million euro,http://www.elem.com.mk/index.php?option=com_content&view=article&id=361&Itemid=153&lang=en
Fantanele-Cogealac Wind Farm Romania,Romania,Operating Partially,44.59028,28.565278,347.5,"Fantanele-Cogealac, Constanta, Romania",Farmland,139,,,Please Select,CEZ a. s.,,,,CEZ a. s.,,,http://en.wikipedia.org/wiki/F%C3%A2nt%C3%A2nele-Cogealac_Wind_Farm
Darling Wind farm SA,South Africa,Please Select,-33.3135,18.263167,5.45,"Darling, Western Cape, SA",Please Select,5,12,,Please Select,Oelsner Group,83,,Oelsner group,Darling Independent Power  Producer (Darling IPP),,,http://www.dme.gov.za/pdfs/energy/cabeere/case_darling.pdf
Klipheuwel Wind Farm SA,South Africa,Please Select,-33.69578013,18.72555256,3.16,"East of Klipheuwel, Western Cape, SA",Farmland,3,7,4,Regional Grid,Eskom Resources and Strategy Division,,,,Eskom Generating Division,,,http://www.eskom.co.za/c/25/facts-figures/ (See factsheet)  and http://www.greenbuilding.co.za/index.php/Technologies/Klipheuwel-Wind-Farm.html
Noupoort Wind Farm South Africa,South Africa,Operating Fully,-31.17836,25.04665,80,"10km East of Noupoort, Northern Cape, South Africa",Mountain Plateau,35,304.8,,National Grid,Lekela Power,,IPP,,Mainstream Renewable Power,,,http://mainstreamrp.com/6400-2/
La Tallada Wind Farm Spain,Spain,Operating Fully,41.633,1.436,,,Please Select,12,,,Please Select,,,,,,,,
Hambantota Wind Farm Sri Lanka,Sri Lanka,Operating Fully,6.1455,81.11,3,"Hambantota, Sri Lanka",Please Select,5,4.5,,Please Select,Ceylon Electricity Board (CEB),100,Government,,Ceylon Electricity Board (CEB),,World Bank and Global Environmental Fund,http://en.wikipedia.org/wiki/Hambantota_Wind_Farm
Lillgrund Wind Farm Sweden,Sweden,Operating Fully,55.5167,12.7833,110,"10 km off the coast of Sklane, Oresund sound, Skane, Sweden",Offshore,48,330,4,National Grid,Vattenfall,100,,Pihl & Sohn A/S and Hochtief Construction AG,Vattenfall,,,http://powerplants.vattenfall.com/node/400
Uljabuouda Wind Farm Sweden,Sweden,Operating Fully,65.9652,17.63,30,"Uljabuouda, Arjeplog, Norrbotten, Sweden",Mountain Plateau,10,80,,Regional Grid,Skelleftea Kraft,,,,Skelleftea Kraft,,,http://www.skekraft.se/om-oss/verksamhet/vindkraft/uljabuouda/
Huay Bong Wind Farm Thailand,Thailand,Operating Fully,15.1771,101.4514,207,"Nakhon Ratchasima, Thailand",Farmland,90,700,,National Grid,Aeolus Power (Wind-Energy) Limited,60,Joint,,First Korat Wind Company,,"Kasikorn Bank, Siam Commercial Bank, TISCO Bank and ICBC (Thai)",http://cdm.unfccc.int/Projects/DB/RWTUV1349814573.35/view
Lam Ta Khong Wind Farm Thailand,Thailand,Operating Fully,14.8007,101.5579,2.5,"Lam Ta Khong PSPP in Sikhio district, Nakhon Ratchasima province, Thailand","Developed, for other Purpose",2,,,Please Select,Electricity Generating Authority of Thailand (EGAT),100,Government,,Electricity Generating Authority of Thailand (EGAT),,,http://www.egat.co.th/en/index.php?option=com_content&view=article&id=47&Itemid=117
Haouaria Wind Farm Tunisia,Tunisia,Operating Fully,37.03139,10.9279,19.28,"Sidi Daoud, Nabeul, Tunisia",Please Select,44,,,National Grid,Societe Tunisienne d’Electricite et du Gaz (STEG),100,Government,Made Energias Renouvelables S.A.,Societe Tunisienne d’Electricite et du Gaz (STEG),,,http://www.auptde.org/NewSite/user/User_Def1.aspx?PID=2013&IssueID=8
Sidi Daoud Wind Farm Tunisia,Tunisia,Operating Fully,37.0419,10.9363,34.32,"Sidi Daoud, in El Haouaria, Nabeul, Tunisia",Please Select,26,95,3.5,National Grid,Societe Tunisienne d’Electricite et du Gaz (STEG),100,Government,,Societe Tunisienne d’Electricite et du Gaz (STEG),,International Bank for Reconstruction and Development,http://www.cdmtunisia.tn/pdf/pdd_daoud.pdf
Thanet Wind farm UK,United Kingdom,Operating Fully,51.4306,1.6331,300,"12 kilometres off Foreness Point, Kent, United Kingdom",Offshore,100,960,,National Grid,Vattenfall,100,,A2SEA,Vattenfall,,,http://powerplants.vattenfall.com/thanet
Whitelee Wind Farm UK,United Kingdom,Operating Fully,55.7,-4.304,539,"Moor Rd, near Eaglesham, East Renfrewshire, Scotland",Grazing Land,215,,,National Grid,ScottishPower,,,,ScottishPower Renewables (part of Iberdrola),,,https://en.wikipedia.org/wiki/Whitelee_Wind_Farm
251 Project Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,18.4,"Kern County, CA, USA",Please Select,,,,Please Select,Caithness Energy LLC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
85 A Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,14.1,"Kern County, CA, USA",Please Select,,,,Please Select,SeaWest Windpower,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
85 B Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,21.2,"Kern County, CA, USA",Please Select,,,,Please Select,SeaWest Windpower,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
AB Tehachapi  Wind Farm California United States of America,United States of America,Please Select,35.05950973,-118.264389,6.97,"Tehachapi, Kern County, CA, USA",Please Select,31,,,Please Select,A B Energy Inc,100,,AB Enegry,Coram Enegry,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
AB Tehachapi Wind Farm California United States of America,United States of America,Please Select,35.07433266,-118.2680798,6.97,"Tehachapi, California",Please Select,31,,,Please Select,Coram Enegry,,,AB Enegry,Coram Enegry,,,http://awea.org/projects/Projects.aspx?s=California
Acolus Wind Facility Wind Farm TX USA,United States of America,Please Select,36.2723,-101.3535,3,"Hansford County, TX, USA",Please Select,,,,Please Select,Aelous Wind.  LLC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Adams Wind Farm Wind Farm MN USA,United States of America,Please Select,43.6709,-92.7561,24,"Mower County, MN, USA",Please Select,,,,Please Select,Garwin McNeilus,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Aeroturbine Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,4.7,"Riverside County, CA, USA",Please Select,,,,Please Select,Aeroturbine Energy Corporation,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Agassiz Beach Wind Farm Minnesota United States of America,United States of America,Please Select,46.891,-96.4937,1.98,"Clay County, MN, USA",Please Select,2,,,Please Select,Northern Alternative Energy,51,,Northern Alternative Energy,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Allendorf Wind Farm IA USA,United States of America,Please Select,43.3779,-95.6318,1.2,"Osceola County, IA, USA",Please Select,,,,Please Select,Northern Alternative Energy,1,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Altamont Midway Ltd Wind Farm CA USA,United States of America,Please Select,37.9336,-121.2604,10.9,"San Joaquin County, CA, USA",Please Select,,,,Please Select,SeaWest Windpower,100,,,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
,United States of America,Please Select,37.09024,-95.71289,,,Please Select,,,,Please Select,,,,,,,,
Altamont Power LLC Wind Farm CA USA,United States of America,Please Select,37.6427,-121.8743,28.7,"Alameda County, CA, USA",Please Select,,,,Please Select,Altamont Power LLC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Altech 3 Wind Farm California United States of America,United States of America,Please Select,33.91658293,-116.7341995,25.1,"Riverside County, CA, USA",Please Select,252,49,,Please Select,SeaWest Windpower,100,,SeaWest,SeaWest,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Altech Energy Ltd Wind Farm California United States of America,United States of America,Please Select,37.732389,-121.652416,5.76,"San Joaquin County, CA, USA",Please Select,144,13,,Please Select,SeaWest,,,SeaWest,SeaWest,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Argonne (Aragonne) Mesa Wind Farm United States of America,United States of America,Operating Fully,34.8109,-105.0183,90,"Argonne Mesa, Guadalupe County, New Mexico, USA",Unused Marginal Land,90,207,,Regional Grid,Babcock & Brown,,,Babcock & Brown,Infigen Energy,,,http://www.infigenenergy.com/our-business.html
Autumn Hills LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Badger Wind Farm Wind Farm WI USA,United States of America,Please Select,43.0014,-90.1332,30,"Iowa County, WI, USA",Please Select,,,,Please Select,FPL Energy,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Big Spring Wind Farm Texas United States of America,United States of America,Please Select,32.20350535,-101.4065552,34.32,"Howard County, TX, USA",Please Select,46,78,,Please Select,Caithness,,,York Research,Caithness,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Blue Canyon Wind Farm Oklahoma United States of America,United States of America,Please Select,34.847,-98.5617,74.25,"Comanche County, OK, USA",Please Select,45,170,,Please Select,Babcock & Brown/Horizon,,,Zilkha Renewable/Kirmart Corp,Babcock & Brown/Horizon,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Buffalo Mountain Wind Farm TN USA,United States of America,Please Select,36.1294176,-84.35216904,28.98,"Anderson County, TN, USA",Please Select,18,66,,Please Select,Tennessee Valley Authority,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Byron Wind Farm WI USA,United States of America,Please Select,43.7559,-88.4852,1.2,"Fond Du Lac County, WI, USA",Please Select,,,,Please Select,We Energies,100,,,Wisconsin Energy Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
CG Windfarm LLC Wind Farm MN USA,United States of America,Please Select,44.0236,-96.2621,2,"Pipestone County, MN, USA",Please Select,,,,Please Select,Edison Mission Energy,99,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
CTV Power Purchase Contract Trust Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,4.6,"Kern County, CA, USA",Please Select,,,,Please Select,OTH54300,0.0022,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Cabazon Wind Farm California United States of America,United States of America,Please Select,33.916667,-116.6,80.67,"Riverside County, CA, USA",Please Select,115,,,Please Select,FPL Energy,100,,Canon Power Corp.,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Cabazon Wind Partners Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,41,"Riverside County, CA, USA",Please Select,,,,Please Select,Cabazon Wind Partners LLC,50,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Cameron Ridge Wind Farm California United States of America,United States of America,Please Select,35.06765916,-118.2671356,56,"Tehachapi, Kern County, CA, USA",Please Select,80,128,,Please Select,Caithness,,,FPL Energy  M&N Wind Power  RES Americas,Caithness,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Caprock Wind Farm New Mexico United States of America,United States of America,Operating Fully,34.98424,-103.36815,80,"SH 469, 20 miles southeast of Tucumcari in Quay County, New Mexico, USA",Unused Marginal Land,80,310,,Regional Grid,Babcock & Brown Power Company,24.6,,Cielo Wind Power,Infigen Energy,,,http://www.nmstatelands.org/default.aspx?PageID=157
Ceder Creek Wind Farm CO USA,United States of America,Operating Fully,40.899,-104.013,550,"Near New  Raymer, Colorado",Mountain Plateau,397,,,Regional Grid,Infigen Energy (Cedar Creek I),67,Private,,Infigen Energy (Cedar Creek I) and BP Wind Energy (Cedar Creek II),,,http://www.bp.com/content/dam/bp-alternate-energy/en/documents/Cedar-Creek-1-Wind-Farm-Fact_Sheet110811.pdf
Chamberlain Wind Project Wind Farm South Dakota United States of America,United States of America,Please Select,43.7173,-99.0838,2.6,"Brule County, SD, USA",Please Select,2,,,Please Select,Basin Electric,,,Crown Butte Wind Power,Basin Electric Power Coop,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Champepaden Chandler Hills Phase II WInd Farm Minnesota United States of America,United States of America,Please Select,44.0221,-95.7682,1.98,"Murray County, MN, USA",Please Select,3,,,Please Select,Great River Energy,,,enXco,Great River Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Colorado Green Wind Farm Colorado United States of America,United States of America,Please Select,37.69034094,-102.65625,162,"Prowers County, CO, USA",Please Select,108,372,,Please Select,PPM Energy,50,,,PPM Energy/Shell,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Combine Hills Wind Farms Oregon United States of America,United States of America,Please Select,45.94858358,-118.6206722,41,"Umatilla County, OR, USA",Please Select,41,94,,Please Select,Babcock & Brown/Eurus,,,Eurus,Babcock & Brown/Eurus,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
"Condon Wind Project I, II Wind Farm Oregon United States of America",United States of America,Please Select,45.28503266,-120.2748871,49.8,"Gilliam County, OR, USA",Please Select,83,109,,Please Select,SeaWest,,,,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Coram Energy 2 Wind Farm California United Sates of America,United States of America,Please Select,35.07693166,-118.3072615,4.5,"Tehachapi, Kern County, CA, USA",Please Select,3,34,,Please Select,Coram Energy. LLC,68.1818,,Coram Energy,Coram Enegry,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Coram Energy Wind Farm California United Sates of America,United States of America,Please Select,35.072998,-118.2640457,10.5,"Tehachapi, Kern County, CA, USA",Please Select,7,34,,Please Select,Coram Energy. LLC,64.5161,,Coram Energy,Coram Enegry,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Delaware Mountain Wind Farm Texas United States of America,United States of America,Please Select,31.76227176,-104.7474289,28.5,"Culberson County, TX, USA",Please Select,38,65,,Please Select,FPL Energy,,,American National Wind Power/Orion Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Desert Sky Wind Farm TX USA,United States of America,Please Select,30.7866,-102.7302,160.5,"Pecos County, TX, USA",Please Select,,,,Please Select,AEP NUGs,100,,,American Electric Power Co,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Difwind Farms Ltd I Wind Farm California United States of America,United States of America,Please Select,33.91095584,-116.7348003,12.42,"Riverside County, CA, USA",Please Select,115,28,,Please Select,enXco,,,,enXco,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Difwind Farms Ltd II Wind Farm California United States of America,United States of America,Please Select,33.91002982,-116.7347145,2.54,"Riverside County, CA, USA",Please Select,39,5,,Please Select,Difwind Farms Ltd,100,,,enXco,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Difwind Farms Ltd V Wind Farm California United States of America,United States of America,Please Select,33.91316398,-116.7341995,7.88,"Riverside County, CA, USA",Please Select,73,18,,Please Select,Difwind Farms Ltd,100,,SeaWest,enXco,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Difwind Farms Ltd VI Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,27.1,"Kern County, CA, USA",Please Select,,,,Please Select,Difwind Farms Ltd,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Difwind Farms Ltd VII Wind Farm CA USA,United States of America,Please Select,37.6427,-121.8743,24,"Alameda County, CA, USA",Please Select,,,,Please Select,Difwind Farms Ltd,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
